h3_id,segment,hour_bucket,Week_part,overall_index,volume_index
8943ac6d86fffff,Families,Morning,Weekday,4.69,0.002461
8943ac6d86fffff,Families,Morning,Weekend,4.845,0.00254209
8943ac6d86fffff,Families,Night,Weekday,26.626,0.017085
8943ac6d86fffff,Families,Night,Weekend,17.035,0.0109311
8943ac6d86fffff,Families,Noon,Weekday,10.465,0.006311
8943ac6d86fffff,Families,Noon,Weekend,8.684,0.00523719
8943ac6d86fffff,Families,Other,Weekday,14.545,0.009031
8943ac6d86fffff,Families,Other,Weekend,12.14,0.00753753
8943ac6d86fffff,HNWI,After noon,Weekday,12.916,0.007945
8943ac6d86fffff,HNWI,After noon,Weekend,7.903,0.00486115
8943ac6d86fffff,HNWI,Morning,Weekday,20.245,0.012831
8943ac6d86fffff,HNWI,Morning,Weekend,18.598,0.011787
8943ac6d86fffff,HNWI,Night,Weekday,8.272,0.004849
8943ac6d86fffff,HNWI,Night,Weekend,10.178,0.00596653
8943ac6d86fffff,HNWI,Noon,Weekday,11.647,0.007099
8943ac6d86fffff,HNWI,Noon,Weekend,11.982,0.00730314
8943ac6d86fffff,HNWI,Other,Weekday,26.191,0.016795
8943ac6d86fffff,HNWI,Other,Weekend,16.936,0.0108603
8943ac6d86fffff,Potential Car Buyers,After noon,Weekday,26.233,0.016823
8943ac6d86fffff,Potential Car Buyers,After noon,Weekend,18.508,0.0118693
8943ac6d86fffff,Potential Car Buyers,Morning,Weekday,3.562,0.001709
8943ac6d86fffff,Potential Car Buyers,Morning,Weekend,4.981,0.00238985
8943ac6d86fffff,Potential Car Buyers,Night,Weekday,21.589,0.013727
8943ac6d86fffff,Potential Car Buyers,Night,Weekend,17.579,0.0111776
8943ac6d86fffff,Potential Car Buyers,Noon,Weekday,24.964,0.015977
8943ac6d86fffff,Potential Car Buyers,Noon,Weekend,34.815,0.0222814
8943ac6d86fffff,Potential Car Buyers,Other,Weekday,9.508,0.005673
8943ac6d86fffff,Potential Car Buyers,Other,Weekend,12.51,0.00746444
8943ac6d903ffff,Families,After noon,Weekday,22.657,0.014439
8943ac6d903ffff,Families,After noon,Weekend,20.135,0.0128319
8943ac6d903ffff,Families,Morning,Weekday,29.986,0.019325
8943ac6d903ffff,Families,Morning,Weekend,33.042,0.0212946
8943ac6d903ffff,Families,Night,Weekday,12.397,0.007599
8943ac6d903ffff,Families,Night,Weekend,10.539,0.00645994
8943ac6d903ffff,Families,Noon,Weekday,26.236,0.016825
8943ac6d903ffff,Families,Noon,Weekend,32.869,0.0210789
8943ac6d903ffff,Families,Other,Weekday,30.316,0.019545
8943ac6d903ffff,Families,Other,Weekend,41.38,0.0266782
8943ac6d903ffff,HNWI,After noon,Weekday,22.3,0.014201
8943ac6d903ffff,HNWI,After noon,Weekend,27.772,0.0176857
8943ac6d903ffff,HNWI,Morning,Weekday,24.781,0.015855
8943ac6d903ffff,HNWI,Morning,Weekend,18.882,0.012081
8943ac6d903ffff,HNWI,Night,Weekday,21.565,0.013711
8943ac6d903ffff,HNWI,Night,Weekend,16.09,0.01023
8943ac6d903ffff,HNWI,Noon,Weekday,21.031,0.013355
8943ac6d903ffff,HNWI,Noon,Weekend,20.007,0.0127048
8943ac6d903ffff,HNWI,Other,Weekday,9.484,0.005657
8943ac6d903ffff,HNWI,Other,Weekend,8.598,0.00512841
8943ac6d903ffff,Potential Car Buyers,After noon,Weekday,25.726,0.016485
8943ac6d903ffff,Potential Car Buyers,After noon,Weekend,32.555,0.020861
8943ac6d903ffff,Potential Car Buyers,Morning,Weekday,3.055,0.001371
8943ac6d903ffff,Potential Car Buyers,Morning,Weekend,2.776,0.00124564
8943ac6d903ffff,Potential Car Buyers,Night,Weekday,15.466,0.009645
8943ac6d903ffff,Potential Car Buyers,Night,Weekend,12.512,0.00780261
8943ac6d903ffff,Potential Car Buyers,Noon,Weekday,24.457,0.015639
8943ac6d903ffff,Potential Car Buyers,Noon,Weekend,33.587,0.0214773
8943ac6d903ffff,Potential Car Buyers,Other,Weekday,3.385,0.001591
8943ac6d903ffff,Potential Car Buyers,Other,Weekend,3.202,0.00150506
8943ac6d9b7ffff,Families,After noon,Weekday,9.538,0.005693
8943ac6d9b7ffff,Families,After noon,Weekend,13.777,0.00822342
8943ac6d9b7ffff,Families,Morning,Weekday,12.019,0.007347
8943ac6d9b7ffff,Families,Morning,Weekend,14.676,0.00897109
8943ac6d9b7ffff,Families,Night,Weekday,24.43,0.015621
8943ac6d9b7ffff,Families,Night,Weekend,33.237,0.0212523
8943ac6d9b7ffff,Families,Noon,Weekday,8.269,0.004847
8943ac6d9b7ffff,Families,Noon,Weekend,6.942,0.00406894
8943ac6d9b7ffff,Families,Other,Weekday,12.349,0.007567
8943ac6d9b7ffff,Families,Other,Weekend,7.645,0.00468436
8943ac6d9b7ffff,HNWI,After noon,Weekday,4.333,0.002223
8943ac6d9b7ffff,HNWI,After noon,Weekend,3.191,0.00163702
8943ac6d9b7ffff,HNWI,Morning,Weekday,11.662,0.007109
8943ac6d9b7ffff,HNWI,Morning,Weekend,10.788,0.006576
8943ac6d9b7ffff,HNWI,Night,Weekday,3.598,0.001733
8943ac6d9b7ffff,HNWI,Night,Weekend,4.341,0.00209109
8943ac6d9b7ffff,HNWI,Noon,Weekday,3.064,0.001377
8943ac6d9b7ffff,HNWI,Noon,Weekend,2.536,0.00113973
8943ac6d9b7ffff,HNWI,Other,Weekday,21.517,0.013679
8943ac6d9b7ffff,HNWI,Other,Weekend,16.415,0.0104355
8943ac6d9b7ffff,Potential Car Buyers,After noon,Weekday,7.759,0.004507
8943ac6d9b7ffff,Potential Car Buyers,After noon,Weekend,7.46,0.0043332
8943ac6d9b7ffff,Potential Car Buyers,Morning,Weekday,15.088,0.009393
8943ac6d9b7ffff,Potential Car Buyers,Morning,Weekend,18.922,0.0117799
8943ac6d9b7ffff,Potential Car Buyers,Night,Weekday,27.499,0.017667
8943ac6d9b7ffff,Potential Car Buyers,Night,Weekend,16.607,0.0106696
8943ac6d9b7ffff,Potential Car Buyers,Noon,Weekday,30.874,0.019917
8943ac6d9b7ffff,Potential Car Buyers,Noon,Weekend,30.237,0.0195061
8943ac6d9b7ffff,Potential Car Buyers,Other,Weekday,15.418,0.009613
8943ac6d9b7ffff,Potential Car Buyers,Other,Weekend,15.377,0.00958775
8943ac6d9d7ffff,Families,After noon,Weekday,13.222,0.008149
8943ac6d9d7ffff,Families,After noon,Weekend,18.462,0.0113784
8943ac6d9d7ffff,Families,Morning,Weekday,20.551,0.013035
8943ac6d9d7ffff,Families,Morning,Weekend,28.445,0.0180419
8943ac6d9d7ffff,Families,Night,Weekday,2.962,0.001309
8943ac6d9d7ffff,Families,Night,Weekend,3.767,0.00166476
8943ac6d9d7ffff,Families,Noon,Weekday,16.801,0.010535
8943ac6d9d7ffff,Families,Noon,Weekend,18.801,0.0117894
8943ac6d9d7ffff,Families,Other,Weekday,20.881,0.013255
8943ac6d9d7ffff,Families,Other,Weekend,29.533,0.0187469
8943ac6d9d7ffff,HNWI,After noon,Weekday,25.519,0.016347
8943ac6d9d7ffff,HNWI,After noon,Weekend,19.001,0.0121719
8943ac6d9d7ffff,HNWI,Morning,Weekday,28.0,0.018001
8943ac6d9d7ffff,HNWI,Morning,Weekend,34.083,0.0219115
8943ac6d9d7ffff,HNWI,Night,Weekday,10.411,0.006275
8943ac6d9d7ffff,HNWI,Night,Weekend,12.646,0.00762202
8943ac6d9d7ffff,HNWI,Noon,Weekday,24.25,0.015501
8943ac6d9d7ffff,HNWI,Noon,Weekend,15.797,0.010098
8943ac6d9d7ffff,HNWI,Other,Weekday,28.33,0.018221
8943ac6d9d7ffff,HNWI,Other,Weekend,24.509,0.0157634
8943ac6d9d7ffff,Potential Car Buyers,After noon,Weekday,2.569,0.001047
8943ac6d9d7ffff,Potential Car Buyers,After noon,Weekend,3.433,0.00139913
8943ac6d9d7ffff,Potential Car Buyers,Morning,Weekday,9.898,0.005933
8943ac6d9d7ffff,Potential Car Buyers,Morning,Weekend,11.527,0.00690917
8943ac6d9d7ffff,Potential Car Buyers,Night,Weekday,7.45,0.004301
8943ac6d9d7ffff,Potential Car Buyers,Night,Weekend,4.316,0.00249175
8943ac6d9d7ffff,Potential Car Buyers,Noon,Weekday,1.3,0.000201
8943ac6d9d7ffff,Potential Car Buyers,Noon,Weekend,1.499,0.000231739
8943ac6d9d7ffff,Potential Car Buyers,Other,Weekday,25.369,0.016247
8943ac6d9d7ffff,Potential Car Buyers,Other,Weekend,23.308,0.014927
8943ac6db13ffff,Families,After noon,Weekday,15.25,0.009501
8943ac6db13ffff,Families,After noon,Weekend,9.36,0.00583151
8943ac6db13ffff,Families,Morning,Weekday,2.104,0.000737
8943ac6db13ffff,Families,Morning,Weekend,2.656,0.000930466
8943ac6db13ffff,Families,Night,Weekday,14.515,0.009011
8943ac6db13ffff,Families,Night,Weekend,17.818,0.0110615
8943ac6db13ffff,Families,Noon,Weekday,23.506,0.015005
8943ac6db13ffff,Families,Noon,Weekend,29.253,0.0186733
8943ac6db13ffff,Families,Other,Weekday,2.434,0.000957
8943ac6db13ffff,Families,Other,Weekend,3.232,0.00127092
8943ac6db13ffff,HNWI,After noon,Weekday,19.57,0.012381
8943ac6db13ffff,HNWI,After noon,Weekend,18.108,0.011456
8943ac6db13ffff,HNWI,Morning,Weekday,26.899,0.017267
8943ac6db13ffff,HNWI,Morning,Weekend,31.592,0.0202796
8943ac6db13ffff,HNWI,Night,Weekday,18.835,0.011891
8943ac6db13ffff,HNWI,Night,Weekend,15.436,0.0097452
8943ac6db13ffff,HNWI,Noon,Weekday,23.149,0.014767
8943ac6db13ffff,HNWI,Noon,Weekend,14.003,0.00893296
8943ac6db13ffff,HNWI,Other,Weekday,6.754,0.003837
8943ac6db13ffff,HNWI,Other,Weekend,5.419,0.00307851
8943ac6db13ffff,Potential Car Buyers,After noon,Weekday,14.122,0.008749
8943ac6db13ffff,Potential Car Buyers,After noon,Weekend,8.766,0.00543059
8943ac6db13ffff,Potential Car Buyers,Morning,Weekday,16.603,0.010403
8943ac6db13ffff,Potential Car Buyers,Morning,Weekend,22.29,0.0139666
8943ac6db13ffff,Potential Car Buyers,Night,Weekday,9.478,0.005653
8943ac6db13ffff,Potential Car Buyers,Night,Weekend,9.546,0.00569327
8943ac6db13ffff,Potential Car Buyers,Noon,Weekday,12.853,0.007903
8943ac6db13ffff,Potential Car Buyers,Noon,Weekend,18.361,0.0112899
8943ac6db13ffff,Potential Car Buyers,Other,Weekday,27.397,0.017599
8943ac6db13ffff,Potential Car Buyers,Other,Weekend,24.981,0.016047
8943ac6dc07ffff,Families,After noon,Weekday,6.091,0.003395
8943ac6dc07ffff,Families,After noon,Weekend,3.499,0.00195043
8943ac6dc07ffff,Families,Morning,Weekday,13.42,0.008281
8943ac6dc07ffff,Families,Morning,Weekend,12.532,0.00773321
8943ac6dc07ffff,Families,Night,Weekday,5.356,0.002905
8943ac6dc07ffff,Families,Night,Weekend,5.718,0.00310133
8943ac6dc07ffff,Families,Noon,Weekday,4.822,0.002549
8943ac6dc07ffff,Families,Noon,Weekend,4.837,0.00255689
8943ac6dc07ffff,Families,Other,Weekday,13.75,0.008501
8943ac6dc07ffff,Families,Other,Weekend,7.586,0.00469001
8943ac6dc07ffff,HNWI,After noon,Weekday,13.54,0.008361
8943ac6dc07ffff,HNWI,After noon,Weekend,12.694,0.00783846
8943ac6dc07ffff,HNWI,Morning,Weekday,20.869,0.013247
8943ac6dc07ffff,HNWI,Morning,Weekend,14.7,0.00933138
8943ac6dc07ffff,HNWI,Night,Weekday,3.28,0.001521
8943ac6dc07ffff,HNWI,Night,Weekend,2.131,0.000988372
8943ac6dc07ffff,HNWI,Noon,Weekday,17.119,0.010747
8943ac6dc07ffff,HNWI,Noon,Weekend,13.915,0.00873531
8943ac6dc07ffff,HNWI,Other,Weekday,21.199,0.013467
8943ac6dc07ffff,HNWI,Other,Weekend,18.875,0.0119906
8943ac6dc07ffff,Potential Car Buyers,After noon,Weekday,25.438,0.016293
8943ac6dc07ffff,Potential Car Buyers,After noon,Weekend,17.719,0.0113487
8943ac6dc07ffff,Potential Car Buyers,Morning,Weekday,27.919,0.017947
8943ac6dc07ffff,Potential Car Buyers,Morning,Weekend,37.293,0.0239727
8943ac6dc07ffff,Potential Car Buyers,Night,Weekday,30.319,0.019547
8943ac6dc07ffff,Potential Car Buyers,Night,Weekend,33.415,0.0215431
8943ac6dc07ffff,Potential Car Buyers,Noon,Weekday,3.694,0.001797
8943ac6dc07ffff,Potential Car Buyers,Noon,Weekend,3.682,0.00179111
8943ac6dc07ffff,Potential Car Buyers,Other,Weekday,18.238,0.011493
8943ac6dc07ffff,Potential Car Buyers,Other,Weekend,16.142,0.0101721
8943ac6dd07ffff,Families,After noon,Weekday,4.582,0.002389
8943ac6dd07ffff,Families,After noon,Weekend,5.752,0.00299889
8943ac6dd07ffff,Families,Morning,Weekday,21.436,0.013625
8943ac6dd07ffff,Families,Morning,Weekend,22.244,0.0141383
8943ac6dd07ffff,Families,Night,Weekday,3.847,0.001899
8943ac6dd07ffff,Families,Night,Weekend,4.557,0.0022495
8943ac6dd07ffff,Families,Noon,Weekday,12.838,0.007893
8943ac6dd07ffff,Families,Noon,Weekend,17.902,0.0110062
8943ac6dd07ffff,Families,Other,Weekday,21.766,0.013845
8943ac6dd07ffff,Families,Other,Weekend,29.214,0.0185825
8943ac6dd07ffff,HNWI,After noon,Weekday,25.753,0.016503
8943ac6dd07ffff,HNWI,After noon,Weekend,37.256,0.023874
8943ac6dd07ffff,HNWI,Morning,Weekday,3.082,0.001389
8943ac6dd07ffff,HNWI,Morning,Weekend,3.298,0.00148633
8943ac6dd07ffff,HNWI,Night,Weekday,25.018,0.016013
8943ac6dd07ffff,HNWI,Night,Weekend,21.609,0.0138311
8943ac6dd07ffff,HNWI,Noon,Weekday,18.868,0.011913
8943ac6dd07ffff,HNWI,Noon,Weekend,18.897,0.0119316
8943ac6dd07ffff,HNWI,Other,Weekday,12.937,0.007959
8943ac6dd07ffff,HNWI,Other,Weekend,15.631,0.00961632
8943ac6dd07ffff,Potential Car Buyers,After noon,Weekday,2.803,0.001203
8943ac6dd07ffff,Potential Car Buyers,After noon,Weekend,4.03,0.00172962
8943ac6dd07ffff,Potential Car Buyers,Morning,Weekday,19.657,0.012439
8943ac6dd07ffff,Potential Car Buyers,Morning,Weekend,23.842,0.0150876
8943ac6dd07ffff,Potential Car Buyers,Night,Weekday,2.068,0.000713
8943ac6dd07ffff,Potential Car Buyers,Night,Weekend,1.941,0.000669151
8943ac6dd07ffff,Potential Car Buyers,Noon,Weekday,15.907,0.009939
8943ac6dd07ffff,Potential Car Buyers,Noon,Weekend,11.755,0.00734476
8943ac6dd07ffff,Potential Car Buyers,Other,Weekday,19.987,0.012659
8943ac6dd07ffff,Potential Car Buyers,Other,Weekend,23.188,0.0146865
8943ac6dd2fffff,Families,After noon,Weekday,14.899,0.009267
8943ac6dd2fffff,Families,After noon,Weekend,17.934,0.0111548
8943ac6dd2fffff,Families,Morning,Weekday,22.228,0.014153
8943ac6dd2fffff,Families,Morning,Weekend,22.636,0.0144126
8943ac6dd2fffff,Families,Night,Weekday,4.639,0.002427
8943ac6dd2fffff,Families,Night,Weekend,5.026,0.00262973
8943ac6dd2fffff,Families,Noon,Weekday,8.014,0.004677
8943ac6dd2fffff,Families,Noon,Weekend,11.379,0.00664092
8943ac6dd2fffff,Families,Other,Weekday,22.558,0.014373
8943ac6dd2fffff,Families,Other,Weekend,25.043,0.0159561
8943ac6dd2fffff,HNWI,After noon,Weekday,20.929,0.013287
8943ac6dd2fffff,HNWI,After noon,Weekend,29.303,0.0186034
8943ac6dd2fffff,HNWI,Morning,Weekday,7.783,0.004523
8943ac6dd2fffff,HNWI,Morning,Weekend,8.252,0.00479538
8943ac6dd2fffff,HNWI,Night,Weekday,20.194,0.012797
8943ac6dd2fffff,HNWI,Night,Weekend,12.428,0.00787551
8943ac6dd2fffff,HNWI,Noon,Weekday,4.033,0.002023
8943ac6dd2fffff,HNWI,Noon,Weekend,4.236,0.00212494
8943ac6dd2fffff,HNWI,Other,Weekday,8.113,0.004743
8943ac6dd2fffff,HNWI,Other,Weekend,4.507,0.0026348
8943ac6dd2fffff,Potential Car Buyers,After noon,Weekday,16.249,0.010167
8943ac6dd2fffff,Potential Car Buyers,After noon,Weekend,11.673,0.007304
8943ac6dd2fffff,Potential Car Buyers,Morning,Weekday,23.578,0.015053
8943ac6dd2fffff,Potential Car Buyers,Morning,Weekend,28.468,0.0181752
8943ac6dd2fffff,Potential Car Buyers,Night,Weekday,15.514,0.009677
8943ac6dd2fffff,Potential Car Buyers,Night,Weekend,14.973,0.00933936
8943ac6dd2fffff,Potential Car Buyers,Noon,Weekday,29.353,0.018903
8943ac6dd2fffff,Potential Car Buyers,Noon,Weekend,17.566,0.0113126
8943ac6dd2fffff,Potential Car Buyers,Other,Weekday,3.433,0.001623
8943ac6dd2fffff,Potential Car Buyers,Other,Weekend,2.295,0.00108488
8943ac6dd4fffff,Families,After noon,Weekday,24.172,0.015449
8943ac6dd4fffff,Families,After noon,Weekend,31.164,0.0199177
8943ac6dd4fffff,Families,Morning,Weekday,1.501,0.000335
8943ac6dd4fffff,Families,Morning,Weekend,1.194,0.000266504
8943ac6dd4fffff,Families,Night,Weekday,23.437,0.014959
8943ac6dd4fffff,Families,Night,Weekend,24.236,0.0154689
8943ac6dd4fffff,Families,Noon,Weekday,27.751,0.017835
8943ac6dd4fffff,Families,Noon,Weekend,16.369,0.0105197
8943ac6dd4fffff,Families,Other,Weekday,11.356,0.006905
8943ac6dd4fffff,Families,Other,Weekend,7.845,0.00477014
8943ac6dd4fffff,HNWI,After noon,Weekday,23.815,0.015211
8943ac6dd4fffff,HNWI,After noon,Weekend,33.7,0.0215249
8943ac6dd4fffff,HNWI,Morning,Weekday,26.296,0.016865
8943ac6dd4fffff,HNWI,Morning,Weekend,15.404,0.0098795
8943ac6dd4fffff,HNWI,Night,Weekday,23.08,0.014721
8943ac6dd4fffff,HNWI,Night,Weekend,21.262,0.0135616
8943ac6dd4fffff,HNWI,Noon,Weekday,2.071,0.000715
8943ac6dd4fffff,HNWI,Noon,Weekend,2.288,0.000789826
8943ac6dd4fffff,HNWI,Other,Weekday,10.999,0.006667
8943ac6dd4fffff,HNWI,Other,Weekend,6.637,0.00402285
8943ac6dd4fffff,Potential Car Buyers,After noon,Weekday,27.241,0.017495
8943ac6dd4fffff,Potential Car Buyers,After noon,Weekend,27.968,0.0179621
8943ac6dd4fffff,Potential Car Buyers,Morning,Weekday,4.57,0.002381
8943ac6dd4fffff,Potential Car Buyers,Morning,Weekend,4.772,0.00248617
8943ac6dd4fffff,Potential Car Buyers,Night,Weekday,26.506,0.017005
8943ac6dd4fffff,Potential Car Buyers,Night,Weekend,38.195,0.0245042
8943ac6dd4fffff,Potential Car Buyers,Noon,Weekday,20.356,0.012905
8943ac6dd4fffff,Potential Car Buyers,Noon,Weekend,22.355,0.0141722
8943ac6dd4fffff,Potential Car Buyers,Other,Weekday,14.425,0.008951
8943ac6dd4fffff,Potential Car Buyers,Other,Weekend,19.346,0.0120047
8943ac6de17ffff,Families,After noon,Weekday,29.479,0.018987
8943ac6de17ffff,Families,After noon,Weekend,16.682,0.0107444
8943ac6de17ffff,Families,Morning,Weekday,1.96,0.000641
8943ac6de17ffff,Families,Morning,Weekend,1.894,0.000619474
8943ac6de17ffff,Families,Night,Weekday,14.371,0.008915
8943ac6de17ffff,Families,Night,Weekend,20.2,0.0125312
8943ac6de17ffff,Families,Noon,Weekday,28.21,0.018141
8943ac6de17ffff,Families,Noon,Weekend,33.723,0.0216864
8943ac6de17ffff,Families,Other,Weekday,2.29,0.000861
8943ac6de17ffff,Families,Other,Weekend,1.598,0.00060064
8943ac6de17ffff,HNWI,After noon,Weekday,11.125,0.006751
8943ac6de17ffff,HNWI,After noon,Weekend,13.328,0.00808756
8943ac6de17ffff,HNWI,Morning,Weekday,13.606,0.008405
8943ac6de17ffff,HNWI,Morning,Weekend,16.403,0.010133
8943ac6de17ffff,HNWI,Night,Weekday,10.39,0.006261
8943ac6de17ffff,HNWI,Night,Weekend,9.418,0.005675
8943ac6de17ffff,HNWI,Noon,Weekday,19.381,0.012255
8943ac6de17ffff,HNWI,Noon,Weekend,15.888,0.010046
8943ac6de17ffff,HNWI,Other,Weekday,28.309,0.018207
8943ac6de17ffff,HNWI,Other,Weekend,27.734,0.0178372
8943ac6de17ffff,Potential Car Buyers,After noon,Weekday,27.7,0.017801
8943ac6de17ffff,Potential Car Buyers,After noon,Weekend,29.777,0.019136
8943ac6de17ffff,Potential Car Buyers,Morning,Weekday,5.029,0.002687
8943ac6de17ffff,Potential Car Buyers,Morning,Weekend,4.262,0.00227712
8943ac6de17ffff,Potential Car Buyers,Night,Weekday,17.44,0.010961
8943ac6de17ffff,Potential Car Buyers,Night,Weekend,17.7,0.0111244
8943ac6de17ffff,Potential Car Buyers,Noon,Weekday,1.279,0.000187
8943ac6de17ffff,Potential Car Buyers,Noon,Weekend,1.626,0.000237779
8943ac6de17ffff,Potential Car Buyers,Other,Weekday,5.359,0.002907
8943ac6de17ffff,Potential Car Buyers,Other,Weekend,4.814,0.0026115
8943acac093ffff,Families,After noon,Weekday,17.746,0.011165
8943acac093ffff,Families,After noon,Weekend,24.343,0.0153158
8943acac093ffff,Families,Morning,Weekday,4.6,0.002401
8943acac093ffff,Families,Morning,Weekend,5.691,0.00297023
8943acac093ffff,Families,Night,Weekday,21.859,0.013907
8943acac093ffff,Families,Night,Weekend,16.744,0.0106525
8943acac093ffff,Families,Noon,Weekday,30.85,0.019901
8943acac093ffff,Families,Noon,Weekend,40.02,0.0258162
8943acac093ffff,Families,Other,Weekday,4.93,0.002621
8943acac093ffff,Families,Other,Weekend,4.683,0.00248943
8943acac093ffff,HNWI,After noon,Weekday,8.149,0.004767
8943acac093ffff,HNWI,After noon,Weekend,4.564,0.00266997
8943acac093ffff,HNWI,Morning,Weekday,10.63,0.006421
8943acac093ffff,HNWI,Morning,Weekend,13.91,0.00840247
8943acac093ffff,HNWI,Night,Weekday,13.03,0.008021
8943acac093ffff,HNWI,Night,Weekend,17.298,0.0106484
8943acac093ffff,HNWI,Noon,Weekday,6.88,0.003921
8943acac093ffff,HNWI,Noon,Weekend,7.325,0.00417442
8943acac093ffff,HNWI,Other,Weekday,25.333,0.016223
8943acac093ffff,HNWI,Other,Weekend,24.587,0.015745
8943acac093ffff,Potential Car Buyers,After noon,Weekday,20.815,0.013211
8943acac093ffff,Potential Car Buyers,After noon,Weekend,19.267,0.0122283
8943acac093ffff,Potential Car Buyers,Morning,Weekday,7.669,0.004447
8943acac093ffff,Potential Car Buyers,Morning,Weekend,8.944,0.00518653
8943acac093ffff,Potential Car Buyers,Night,Weekday,20.08,0.012721
8943acac093ffff,Potential Car Buyers,Night,Weekend,18.806,0.0119137
8943acac093ffff,Potential Car Buyers,Noon,Weekday,23.455,0.014971
8943acac093ffff,Potential Car Buyers,Noon,Weekend,25.841,0.0164941
8943acac093ffff,Potential Car Buyers,Other,Weekday,7.999,0.004667
8943acac093ffff,Potential Car Buyers,Other,Weekend,8.711,0.00508237
8943acac0dbffff,Families,After noon,Weekday,22.192,0.014129
8943acac0dbffff,Families,After noon,Weekend,17.156,0.010923
8943acac0dbffff,Families,Morning,Weekday,9.046,0.005365
8943acac0dbffff,Families,Morning,Weekend,7.766,0.00460591
8943acac0dbffff,Families,Night,Weekday,21.457,0.013639
8943acac0dbffff,Families,Night,Weekend,20.831,0.0132412
8943acac0dbffff,Families,Noon,Weekday,5.296,0.002865
8943acac0dbffff,Families,Noon,Weekend,3.573,0.00193307
8943acac0dbffff,Families,Other,Weekday,9.376,0.005585
8943acac0dbffff,Families,Other,Weekend,7.039,0.00419319
8943acac0dbffff,HNWI,After noon,Weekday,1.36,0.000241
8943acac0dbffff,HNWI,After noon,Weekend,1.834,0.000324988
8943acac0dbffff,HNWI,Morning,Weekday,8.689,0.005127
8943acac0dbffff,HNWI,Morning,Weekend,6.448,0.00380465
8943acac0dbffff,HNWI,Night,Weekday,30.625,0.019751
8943acac0dbffff,HNWI,Night,Weekend,30.834,0.0198861
8943acac0dbffff,HNWI,Noon,Weekday,30.091,0.019395
8943acac0dbffff,HNWI,Noon,Weekend,36.726,0.0236717
8943acac0dbffff,HNWI,Other,Weekday,9.019,0.005347
8943acac0dbffff,HNWI,Other,Weekend,10.287,0.00609847
8943acac0dbffff,Potential Car Buyers,After noon,Weekday,4.786,0.002525
8943acac0dbffff,Potential Car Buyers,After noon,Weekend,6.636,0.00350103
8943acac0dbffff,Potential Car Buyers,Morning,Weekday,12.115,0.007411
8943acac0dbffff,Potential Car Buyers,Morning,Weekend,13.038,0.00797537
8943acac0dbffff,Potential Car Buyers,Night,Weekday,24.526,0.015685
8943acac0dbffff,Potential Car Buyers,Night,Weekend,20.961,0.0134051
8943acac0dbffff,Potential Car Buyers,Noon,Weekday,8.365,0.004911
8943acac0dbffff,Potential Car Buyers,Noon,Weekend,7.232,0.00424581
8943acac0dbffff,Potential Car Buyers,Other,Weekday,12.445,0.007631
8943acac0dbffff,Potential Car Buyers,Other,Weekend,15.512,0.00951181
8943acac497ffff,Families,After noon,Weekday,2.227,0.000819
8943acac497ffff,Families,After noon,Weekend,2.015,0.000741047
8943acac497ffff,Families,Morning,Weekday,4.708,0.002473
8943acac497ffff,Families,Morning,Weekend,4.443,0.00233369
8943acac497ffff,Families,Night,Weekday,17.119,0.010747
8943acac497ffff,Families,Night,Weekend,21.807,0.0136902
8943acac497ffff,Families,Noon,Weekday,30.958,0.019973
8943acac497ffff,Families,Noon,Weekend,36.464,0.0235252
8943acac497ffff,Families,Other,Weekday,5.038,0.002693
8943acac497ffff,Families,Other,Weekend,2.785,0.00148849
8943acac497ffff,HNWI,After noon,Weekday,13.873,0.008583
8943acac497ffff,HNWI,After noon,Weekend,16.975,0.0105021
8943acac497ffff,HNWI,Morning,Weekday,20.263,0.012843
8943acac497ffff,HNWI,Morning,Weekend,26.446,0.0167621
8943acac497ffff,HNWI,Night,Weekday,13.138,0.008093
8943acac497ffff,HNWI,Night,Weekend,10.145,0.00624909
8943acac497ffff,HNWI,Noon,Weekday,16.513,0.010343
8943acac497ffff,HNWI,Noon,Weekend,17.282,0.0108245
8943acac497ffff,HNWI,Other,Weekday,1.057,3.9e-05
8943acac497ffff,HNWI,Other,Weekend,0.868,3.20411e-05
8943acac497ffff,Potential Car Buyers,After noon,Weekday,27.19,0.017461
8943acac497ffff,Potential Car Buyers,After noon,Weekend,31.623,0.020308
8943acac497ffff,Potential Car Buyers,Morning,Weekday,24.055,0.015371
8943acac497ffff,Potential Car Buyers,Morning,Weekend,27.912,0.0178356
8943acac497ffff,Potential Car Buyers,Night,Weekday,26.455,0.016971
8943acac497ffff,Potential Car Buyers,Night,Weekend,31.984,0.0205176
8943acac497ffff,Potential Car Buyers,Noon,Weekday,20.305,0.012871
8943acac497ffff,Potential Car Buyers,Noon,Weekend,12.824,0.00812888
8943acac497ffff,Potential Car Buyers,Other,Weekday,14.374,0.008917
8943acac497ffff,Potential Car Buyers,Other,Weekend,19.849,0.0123136
8943acac4c3ffff,Families,After noon,Weekday,27.298,0.017533
8943acac4c3ffff,Families,After noon,Weekend,29.014,0.0186349
8943acac4c3ffff,Families,Morning,Weekday,4.627,0.002419
8943acac4c3ffff,Families,Morning,Weekend,4.338,0.00226789
8943acac4c3ffff,Families,Night,Weekday,26.563,0.017043
8943acac4c3ffff,Families,Night,Weekend,37.571,0.0241058
8943acac4c3ffff,Families,Noon,Weekday,10.402,0.006269
8943acac4c3ffff,Families,Noon,Weekend,12.399,0.00747253
