h3_id,segment,hour_bucket,overall_index,volume_index,exclusivity_index
8943a29a803ffff,Potential Car Buyers,0,6.293081,0.003401,0.314654
8943a29a803ffff,Potential Car Buyers,2,6.160332,0.003329,0.308017
8943a29a803ffff,Potential Car Buyers,4,4.560807,0.002465,0.22804
8943a29a803ffff,Potential Car Buyers,6,23.648485,0.015146,1.182471
8943a29a803ffff,Potential Car Buyers,8,26.7153,0.017111,1.335818
8943a29a803ffff,Potential Car Buyers,10,18.640498,0.011689,0.93208
8943a29a803ffff,Potential Car Buyers,12,13.619353,0.008541,0.681008
8943a29a803ffff,Potential Car Buyers,14,20.169386,0.012704,1.008469
8943a29a803ffff,Potential Car Buyers,16,19.898971,0.012534,0.994949
8943a29a803ffff,Potential Car Buyers,18,18.996503,0.011936,0.94988
8943a29a803ffff,Potential Car Buyers,20,14.986918,0.009416,0.749389
8943a29a803ffff,Potential Car Buyers,22,16.840045,0.010581,0.842051
8943a29a8d7ffff,Families,0,20.22264,0.012699,1.011191
8943a29a8d7ffff,Families,2,19.139057,0.012019,0.957009
8943a29a8d7ffff,Families,4,15.659416,0.009833,0.783016
8943a29a8d7ffff,Families,6,7.122841,0.004103,0.356142
8943a29a8d7ffff,Families,8,7.270048,0.004188,0.363502
8943a29a8d7ffff,Families,10,30.061912,0.019345,1.503096
8943a29a8d7ffff,Families,12,32.957583,0.021208,1.647879
8943a29a8d7ffff,Families,14,35.649141,0.022975,1.782516
8943a29a8d7ffff,Families,16,32.225558,0.020769,1.611332
8943a29a8d7ffff,Families,18,27.160908,0.01749,1.358045
8943a29a8d7ffff,Families,20,31.275638,0.020139,1.563782
8943a29a8d7ffff,Families,22,30.928986,0.019916,1.546449
8943a29a8d7ffff,HNWI,0,13.547362,0.00828,0.677368
8943a29a8d7ffff,HNWI,2,10.009123,0.006117,0.500456
8943a29a8d7ffff,HNWI,4,12.779635,0.00781,0.638982
8943a29a8d7ffff,HNWI,6,12.411983,0.007566,0.620599
8943a29a8d7ffff,HNWI,8,13.230539,0.008065,0.661527
8943a29a8d7ffff,HNWI,10,6.678598,0.003891,0.33393
8943a29a8d7ffff,HNWI,12,9.317883,0.005428,0.465894
8943a29a8d7ffff,HNWI,14,23.875467,0.015276,1.193773
8943a29a8d7ffff,HNWI,16,27.508103,0.017601,1.375405
8943a29a8d7ffff,HNWI,18,28.696942,0.018338,1.434907
8943a29a8d7ffff,HNWI,20,26.707308,0.017066,1.335421
8943a29a8d7ffff,HNWI,22,25.118731,0.016051,1.255989
8943a29a8d7ffff,Potential Car Buyers,0,22.762366,0.014427,1.138118
8943a29a8d7ffff,Potential Car Buyers,2,17.325606,0.010981,0.86628
8943a29a8d7ffff,Potential Car Buyers,4,21.653005,0.013724,1.08265
8943a29a8d7ffff,Potential Car Buyers,6,6.201799,0.003392,0.310146
8943a29a8d7ffff,Potential Car Buyers,8,5.920367,0.003238,0.296072
8943a29a8d7ffff,Potential Car Buyers,10,1.850729,0.000554,0.092587
8943a29a8d7ffff,Potential Car Buyers,12,1.972181,0.000591,0.098663
8943a29a8d7ffff,Potential Car Buyers,14,2.844655,0.001282,0.142233
8943a29a8d7ffff,Potential Car Buyers,16,2.961093,0.001335,0.148055
8943a29a8d7ffff,Potential Car Buyers,18,2.492584,0.000955,0.124682
8943a29a8d7ffff,Potential Car Buyers,20,1.958384,0.00075,0.097961
8943a29a8d7ffff,Potential Car Buyers,22,2.472001,0.000947,0.123653
8943a29a9a7ffff,Families,0,4.736122,0.002454,0.236806
8943a29a9a7ffff,Families,2,4.840864,0.002508,0.242043
8943a29a9a7ffff,Families,4,3.884832,0.002013,0.194242
8943a29a9a7ffff,Families,6,16.856728,0.01067,0.842879
8943a29a9a7ffff,Families,8,22.066188,0.013968,1.103365
8943a29a9a7ffff,Families,10,19.259173,0.012196,0.962959
8943a29a9a7ffff,Families,12,18.377802,0.011638,0.91889
8943a29a9a7ffff,Families,14,20.304985,0.012755,1.015249
8943a29a9a7ffff,Families,16,19.049468,0.011966,0.952473
8943a29a9a7ffff,Families,18,15.481223,0.009699,0.774108
8943a29a9a7ffff,Families,20,17.769787,0.011132,0.888543
8943a29a9a7ffff,Families,22,17.219962,0.010788,0.86105
8943a29a9a7ffff,HNWI,0,25.08282,0.016152,1.254184
8943a29a9a7ffff,HNWI,2,25.798008,0.016612,1.289944
8943a29a9a7ffff,HNWI,4,28.639147,0.018442,1.432006
8943a29a9a7ffff,HNWI,6,34.053793,0.021919,1.702748
8943a29a9a7ffff,HNWI,8,27.176171,0.017492,1.358855
8943a29a9a7ffff,HNWI,10,17.172545,0.010865,0.858583
8943a29a9a7ffff,HNWI,12,20.897058,0.013221,1.0448
8943a29a9a7ffff,HNWI,14,22.66978,0.014415,1.133489
8943a29a9a7ffff,HNWI,16,25.6476,0.016309,1.28238
8943a29a9a7ffff,HNWI,18,13.332398,0.008107,0.66662
8943a29a9a7ffff,HNWI,20,12.37804,0.007526,0.618902
8943a29a9a7ffff,HNWI,22,11.60322,0.007055,0.580161
8943a29a9a7ffff,Potential Car Buyers,0,2.852769,0.001199,0.142691
8943a29a9a7ffff,Potential Car Buyers,2,2.987036,0.001255,0.149407
8943a29a9a7ffff,Potential Car Buyers,4,2.555551,0.001074,0.127825
8943a29a9a7ffff,Potential Car Buyers,6,14.651703,0.009202,0.732585
8943a29a9a7ffff,Potential Car Buyers,8,19.705434,0.012376,0.985272
8943a29a9a7ffff,Potential Car Buyers,10,21.012537,0.0134,1.050581
8943a29a9a7ffff,Potential Car Buyers,12,23.486725,0.014978,1.174285
8943a29a9a7ffff,Potential Car Buyers,14,10.364961,0.006213,0.5183
8943a29a9a7ffff,Potential Car Buyers,16,11.557932,0.006928,0.577955
8943a29a9a7ffff,Potential Car Buyers,18,16.611568,0.010326,0.830578
8943a29a9a7ffff,Potential Car Buyers,20,16.805212,0.010447,0.840261
8943a29a9a7ffff,Potential Car Buyers,22,14.254726,0.008861,0.712736
8943a29abb3ffff,Families,0,30.218583,0.01947,1.51098
8943a29abb3ffff,Families,2,26.500101,0.017074,1.32505
8943a29abb3ffff,Families,4,25.408092,0.01637,1.270447
8943a29abb3ffff,Families,6,29.2817,0.018859,1.464135
8943a29abb3ffff,Families,8,28.345103,0.018255,1.417303
8943a29abb3ffff,Families,10,22.001421,0.014097,1.100114
8943a29abb3ffff,Families,12,21.941342,0.014059,1.09711
8943a29abb3ffff,Families,14,30.178088,0.019373,1.508904
8943a29abb3ffff,Families,16,22.226375,0.014268,1.111319
8943a29abb3ffff,Families,18,12.417503,0.00758,0.620875
8943a29abb3ffff,Families,20,12.975097,0.00792,0.648755
8943a29abb3ffff,Families,22,11.090214,0.00677,0.554511
8943a29abb3ffff,HNWI,0,22.56256,0.014459,1.128128
8943a29abb3ffff,HNWI,2,26.419896,0.016931,1.320995
8943a29abb3ffff,HNWI,4,28.828477,0.018474,1.441424
8943a29abb3ffff,HNWI,6,13.133306,0.007966,0.656606
8943a29abb3ffff,HNWI,8,8.917801,0.005409,0.44585
8943a29abb3ffff,HNWI,10,1.948713,0.000538,0.097493
8943a29abb3ffff,HNWI,12,1.866736,0.000516,0.093392
8943a29abb3ffff,HNWI,14,6.912029,0.004072,0.345601
8943a29abb3ffff,HNWI,16,8.200873,0.004832,0.410044
8943a29abb3ffff,HNWI,18,7.37773,0.004293,0.36884
8943a29abb3ffff,HNWI,20,7.056304,0.004106,0.35277
8943a29abb3ffff,HNWI,22,8.463841,0.004925,0.423138
8943a29abb3ffff,Potential Car Buyers,0,2.458631,0.00106,0.122932
8943a29abb3ffff,Potential Car Buyers,2,2.762493,0.00119,0.138125
8943a29abb3ffff,Potential Car Buyers,4,2.694096,0.001161,0.134705
8943a29abb3ffff,Potential Car Buyers,6,2.256047,0.000902,0.112802
8943a29abb3ffff,Potential Car Buyers,8,2.616306,0.001046,0.130815
8943a29abb3ffff,Potential Car Buyers,10,28.722442,0.018483,1.436122
8943a29abb3ffff,Potential Car Buyers,12,23.826764,0.015333,1.191338
8943a29abb3ffff,Potential Car Buyers,14,21.730229,0.013912,1.086555
8943a29abb3ffff,Potential Car Buyers,16,30.089539,0.019264,1.504537
8943a29abb3ffff,Potential Car Buyers,18,13.991622,0.008703,0.699628
8943a29abb3ffff,Potential Car Buyers,20,13.790851,0.008578,0.689589
8943a29abb3ffff,Potential Car Buyers,22,16.460635,0.010239,0.823087
8943a29ac4fffff,Families,0,5.244403,0.002716,0.262162
8943a29ac4fffff,Families,2,3.822418,0.00198,0.191078
8943a29ac4fffff,Families,4,3.855413,0.001997,0.192728
8943a29ac4fffff,Families,6,27.848221,0.017813,1.392411
8943a29ac4fffff,Families,8,20.030243,0.012812,1.001512
8943a29ac4fffff,Families,10,31.586131,0.020366,1.579358
8943a29ac4fffff,Families,12,25.628623,0.016525,1.281473
8943a29ac4fffff,Families,14,15.311049,0.009618,0.765597
8943a29ac4fffff,Families,16,20.353169,0.012785,1.017717
8943a29ac4fffff,Families,18,25.180573,0.016031,1.259029
8943a29ac4fffff,Families,20,21.112974,0.013442,1.055649
8943a29ac4fffff,Families,22,25.935819,0.016512,1.296791
8943a29ac4fffff,HNWI,0,25.540791,0.016364,1.27704
8943a29ac4fffff,HNWI,2,23.963183,0.015354,1.198159
8943a29ac4fffff,HNWI,4,21.23244,0.013604,1.061622
8943a29ac4fffff,HNWI,6,15.260618,0.009531,0.762983
8943a29ac4fffff,HNWI,8,13.629201,0.008512,0.681417
8943a29ac4fffff,HNWI,10,9.858761,0.006028,0.492897
8943a29ac4fffff,HNWI,12,12.876978,0.007873,0.643795
8943a29ac4fffff,HNWI,14,7.667199,0.004508,0.38336
8943a29ac4fffff,HNWI,16,8.009229,0.00471,0.400461
8943a29ac4fffff,HNWI,18,8.232699,0.004779,0.411688
8943a29ac4fffff,HNWI,20,8.500663,0.004935,0.425088
8943a29ac4fffff,HNWI,22,7.571869,0.004396,0.378642
8943a29ac4fffff,Potential Car Buyers,0,6.711488,0.003882,0.335574
8943a29ac4fffff,Potential Car Buyers,2,8.731929,0.005051,0.436596
8943a29ac4fffff,Potential Car Buyers,4,7.744762,0.00448,0.387238
8943a29ac4fffff,Potential Car Buyers,6,8.500448,0.004883,0.425022
8943a29ac4fffff,Potential Car Buyers,8,7.714914,0.004432,0.385746
8943a29ac4fffff,Potential Car Buyers,10,23.18058,0.014915,1.159029
8943a29ac4fffff,Potential Car Buyers,12,26.480235,0.017038,1.324012
8943a29ac4fffff,Potential Car Buyers,14,16.785007,0.010641,0.83925
8943a29ac4fffff,Potential Car Buyers,16,21.155304,0.013412,1.057765
8943a29ac4fffff,Potential Car Buyers,18,22.253878,0.014081,1.112751
8943a29ac4fffff,Potential Car Buyers,20,21.693723,0.013727,1.084741
8943a29ac4fffff,Potential Car Buyers,22,17.993837,0.011386,0.899738
8943a29ad3bffff,Families,0,28.873787,0.018589,1.443689
8943a29ad3bffff,Families,2,34.881726,0.022457,1.744086
8943a29ad3bffff,Families,4,27.214568,0.017521,1.360728
8943a29ad3bffff,Families,6,32.949395,0.021204,1.64747
8943a29ad3bffff,Families,8,23.942845,0.015408,1.197142
8943a29ad3bffff,Families,10,27.275159,0.017458,1.363758
8943a29ad3bffff,Families,12,24.41967,0.01563,1.220984
8943a29ad3bffff,Families,14,25.494745,0.016351,1.274786
8943a29ad3bffff,Families,16,28.517388,0.01829,1.425924
8943a29ad3bffff,Families,18,9.783296,0.00594,0.489209
8943a29ad3bffff,Families,20,13.268094,0.008056,0.663464
8943a29ad3bffff,Families,22,10.033952,0.006092,0.501742
8943a29ad3bffff,HNWI,0,22.042167,0.014111,1.102152
8943a29ad3bffff,HNWI,2,25.352875,0.01623,1.267694
8943a29ad3bffff,HNWI,4,29.10173,0.01863,1.455144
8943a29ad3bffff,HNWI,6,9.741137,0.005872,0.487057
8943a29ad3bffff,HNWI,8,9.296099,0.005604,0.464805
8943a29ad3bffff,HNWI,10,13.724615,0.008586,0.686188
8943a29ad3bffff,HNWI,12,13.777734,0.008619,0.688844
8943a29ad3bffff,HNWI,14,7.4783,0.004358,0.373868
8943a29ad3bffff,HNWI,16,6.743387,0.00393,0.337127
8943a29ad3bffff,HNWI,18,7.921735,0.004549,0.396087
8943a29ad3bffff,HNWI,20,6.454496,0.003707,0.322725
8943a29ad3bffff,HNWI,22,5.996466,0.003444,0.299823
8943a29ad3bffff,Potential Car Buyers,0,9.957596,0.005853,0.49788
8943a29ad3bffff,Potential Car Buyers,2,7.160158,0.004209,0.358008
8943a29ad3bffff,Potential Car Buyers,4,8.178022,0.004807,0.408901
8943a29ad3bffff,Potential Car Buyers,6,25.030904,0.015985,1.251492
8943a29ad3bffff,Potential Car Buyers,8,22.115051,0.014123,1.105706
8943a29ad3bffff,Potential Car Buyers,10,19.11057,0.012104,0.955576
8943a29ad3bffff,Potential Car Buyers,12,22.699636,0.014377,1.135039
8943a29ad3bffff,Potential Car Buyers,14,16.778657,0.010505,0.838933
8943a29ad3bffff,Potential Car Buyers,16,19.544389,0.012237,0.977219
8943a29ad3bffff,Potential Car Buyers,18,16.722152,0.010606,0.836067
8943a29ad3bffff,Potential Car Buyers,20,23.637935,0.014992,1.181839
8943a29ad3bffff,Potential Car Buyers,22,16.536848,0.010488,0.826802
8943a29adc7ffff,Families,0,19.093529,0.011971,0.954619
8943a29adc7ffff,Families,2,17.51701,0.010982,0.875798
8943a29adc7ffff,Families,4,16.3536,0.010253,0.817631
8943a29adc7ffff,Families,6,7.441753,0.004244,0.372088
8943a29adc7ffff,Families,8,5.763942,0.003287,0.288197
8943a29adc7ffff,Families,10,23.422932,0.015064,1.171147
8943a29adc7ffff,Families,12,24.873614,0.015997,1.243681
8943a29adc7ffff,Families,14,32.49701,0.020933,1.624905
8943a29adc7ffff,Families,16,29.488937,0.018996,1.474497
8943a29adc7ffff,Families,18,33.837972,0.021778,1.691899
8943a29adc7ffff,Families,20,33.961984,0.021857,1.698099
8943a29adc7ffff,Families,22,34.595599,0.022265,1.72978
8943a29adc7ffff,HNWI,0,3.939664,0.002065,0.196983
8943a29adc7ffff,HNWI,2,5.536413,0.002902,0.276821
8943a29adc7ffff,HNWI,4,4.217368,0.002211,0.210868
8943a29adc7ffff,HNWI,6,13.028218,0.008081,0.651456
8943a29adc7ffff,HNWI,8,15.025151,0.00932,0.75131
8943a29adc7ffff,HNWI,10,12.094524,0.007304,0.604783
8943a29adc7ffff,HNWI,12,9.887191,0.005971,0.494406
8943a29adc7ffff,HNWI,14,10.567267,0.006452,0.528363
8943a29adc7ffff,HNWI,16,11.79222,0.0072,0.589611
8943a29adc7ffff,HNWI,18,16.696375,0.010467,0.834869
8943a29adc7ffff,HNWI,20,18.305165,0.011476,0.915313
8943a29adc7ffff,HNWI,22,13.715179,0.008598,0.6858
8943a29adc7ffff,Potential Car Buyers,0,13.244336,0.008077,0.662217
8943a29adc7ffff,Potential Car Buyers,2,11.058535,0.006744,0.552927
8943a29adc7ffff,Potential Car Buyers,4,12.671834,0.007728,0.633592
8943a29adc7ffff,Potential Car Buyers,6,11.253701,0.006845,0.562685
8943a29adc7ffff,Potential Car Buyers,8,9.971076,0.006065,0.498554
8943a29adc7ffff,Potential Car Buyers,10,32.403242,0.020809,1.620162
8943a29adc7ffff,Potential Car Buyers,12,23.139077,0.014859,1.156954
8943a29adc7ffff,Potential Car Buyers,14,22.34921,0.014293,1.117461
8943a29adc7ffff,Potential Car Buyers,16,21.349287,0.013654,1.067464
8943a29adc7ffff,Potential Car Buyers,18,22.25033,0.014211,1.112563
8943a29adc7ffff,Potential Car Buyers,20,21.703099,0.013862,1.085201
8943a29adc7ffff,Potential Car Buyers,22,27.340364,0.017462,1.367076
8943a8d640fffff,Families,0,23.533346,0.015153,1.176667
8943a8d640fffff,Families,2,26.480858,0.017051,1.324043
8943a8d640fffff,Families,4,26.673697,0.017175,1.333685
8943a8d640fffff,Families,6,23.199086,0.014931,1.159954
8943a8d640fffff,Families,8,28.005472,0.018025,1.400274
8943a8d640fffff,Families,10,13.108871,0.008145,0.655444
8943a8d640fffff,Families,12,15.670071,0.009736,0.783504
8943a8d640fffff,Families,14,21.270109,0.013523,1.063555
8943a8d640fffff,Families,16,22.490996,0.0143,1.124602
8943a8d640fffff,Families,18,12.680529,0.007707,0.634083
8943a8d640fffff,Families,20,11.174033,0.006791,0.558751
8943a8d640fffff,Families,22,9.476358,0.005759,0.47386
8943a8d640fffff,HNWI,0,14.405891,0.008955,0.720343
8943a8d640fffff,HNWI,2,14.934764,0.009284,0.746789
8943a8d640fffff,HNWI,4,17.370537,0.010798,0.868586
8943a8d640fffff,HNWI,6,13.722439,0.008516,0.686169
8943a8d640fffff,HNWI,8,13.956849,0.008661,0.697891
8943a8d640fffff,HNWI,10,11.38997,0.006884,0.569552
8943a8d640fffff,HNWI,12,9.772333,0.005907,0.488662
8943a8d640fffff,HNWI,14,27.355597,0.017577,1.367829
8943a8d640fffff,HNWI,16,30.211059,0.019412,1.510608
8943a8d640fffff,HNWI,18,30.19598,0.019382,1.509799
8943a8d640fffff,HNWI,20,26.172983,0.0168,1.308649
8943a8d640fffff,HNWI,22,26.645882,0.017103,1.332294
8943a8d640fffff,Potential Car Buyers,0,2.397965,0.000901,0.119951
8943a8d640fffff,Potential Car Buyers,2,2.393506,0.000899,0.119728
8943a8d640fffff,Potential Car Buyers,4,2.114149,0.000794,0.105754
8943a8d640fffff,Potential Car Buyers,6,18.586717,0.011815,0.929379
8943a8d640fffff,Potential Car Buyers,8,19.209154,0.012211,0.960502
8943a8d640fffff,Potential Car Buyers,10,16.59077,0.010438,0.829585
8943a8d640fffff,Potential Car Buyers,12,16.69847,0.010506,0.834971
8943a8d640fffff,Potential Car Buyers,14,18.260075,0.011534,0.913004
8943a8d640fffff,Potential Car Buyers,16,20.529728,0.012968,1.026486
8943a8d640fffff,Potential Car Buyers,18,15.058382,0.009341,0.752919
8943a8d640fffff,Potential Car Buyers,20,15.831381,0.009821,0.791569
8943a8d640fffff,Potential Car Buyers,22,12.018976,0.007456,0.600949
8943a8d64b7ffff,Families,0,17.714976,0.011025,0.885749
8943a8d64b7ffff,Families,2,13.049505,0.008121,0.652475
8943a8d64b7ffff,Families,4,16.944205,0.010545,0.84721
8943a8d64b7ffff,Families,6,23.956831,0.015326,1.19789
8943a8d64b7ffff,Families,8,29.629238,0.018954,1.481522
8943a8d64b7ffff,Families,10,36.061784,0.023253,1.803089
8943a8d64b7ffff,Families,12,31.32613,0.0202,1.566307
8943a8d64b7ffff,Families,14,23.479646,0.01495,1.173982
8943a8d64b7ffff,Families,16,21.031665,0.013391,1.051583
8943a8d64b7ffff,Families,18,25.078274,0.016103,1.25396
8943a8d64b7ffff,Families,20,32.147339,0.020642,1.607426
8943a8d64b7ffff,Families,22,22.651737,0.014545,1.132629
8943a8d64b7ffff,HNWI,0,25.140062,0.016213,1.257044
8943a8d64b7ffff,HNWI,2,24.882348,0.016046,1.244158
8943a8d64b7ffff,HNWI,4,31.76602,0.020486,1.588353
8943a8d64b7ffff,HNWI,6,16.443532,0.010273,0.822177
8943a8d64b7ffff,HNWI,8,16.794691,0.010492,0.839735
8943a8d64b7ffff,HNWI,10,14.385278,0.0088,0.719264
8943a8d64b7ffff,HNWI,12,11.385346,0.006965,0.569267
8943a8d64b7ffff,HNWI,14,13.096368,0.00808,0.654867
8943a8d64b7ffff,HNWI,16,12.689136,0.007828,0.634504
8943a8d64b7ffff,HNWI,18,11.946271,0.007336,0.597314
8943a8d64b7ffff,HNWI,20,14.220721,0.008732,0.711036
8943a8d64b7ffff,HNWI,22,11.594799,0.00712,0.57974
8943a8d64b7ffff,Potential Car Buyers,0,7.903206,0.004578,0.395108
8943a8d64b7ffff,Potential Car Buyers,2,8.016225,0.004644,0.400759
8943a8d64b7ffff,Potential Car Buyers,4,6.546591,0.003793,0.327287
8943a8d64b7ffff,Potential Car Buyers,6,5.845997,0.003364,0.29226
8943a8d64b7ffff,Potential Car Buyers,8,6.694961,0.003852,0.334702
8943a8d64b7ffff,Potential Car Buyers,10,3.970169,0.0019,0.198452
8943a8d64b7ffff,Potential Car Buyers,12,3.071499,0.00147,0.153532
8943a8d64b7ffff,Potential Car Buyers,14,19.062203,0.012087,0.953157
8943a8d64b7ffff,Potential Car Buyers,16,18.881744,0.011973,0.944133
8943a8d64b7ffff,Potential Car Buyers,18,15.934781,0.010085,0.796739
8943a8d64b7ffff,Potential Car Buyers,20,18.725372,0.011851,0.936269
8943a8d64b7ffff,Potential Car Buyers,22,20.036343,0.012681,1.001817
8943a8d664bffff,Families,0,32.171122,0.020756,1.608556
8943a8d664bffff,Families,2,33.718043,0.021754,1.685902
8943a8d664bffff,Families,4,30.947716,0.019967,1.547386
8943a8d664bffff,Families,6,20.467099,0.013,1.023403
8943a8d664bffff,Families,8,23.851126,0.015149,1.192613
8943a8d664bffff,Families,10,12.379566,0.007596,0.619028
8943a8d664bffff,Families,12,14.064521,0.008629,0.703282
8943a8d664bffff,Families,14,11.700823,0.007236,0.585041
8943a8d664bffff,Families,16,13.046989,0.008069,0.652349
8943a8d664bffff,Families,18,13.482372,0.008302,0.67417
8943a8d664bffff,Families,20,14.990143,0.00923,0.749564
8943a8d664bffff,Families,22,11.16367,0.006874,0.558226
8943a8d664bffff,HNWI,0,12.625662,0.007752,0.631283
8943a8d664bffff,HNWI,2,10.377441,0.006372,0.518872
8943a8d664bffff,HNWI,4,11.975642,0.007353,0.598782
8943a8d664bffff,HNWI,6,5.963556,0.003382,0.298178
8943a8d664bffff,HNWI,8,5.378356,0.00305,0.268918
8943a8d664bffff,HNWI,10,26.562185,0.017079,1.328109
8943a8d664bffff,HNWI,12,29.052363,0.01868,1.452618
8943a8d664bffff,HNWI,14,25.256667,0.016265,1.262876
8943a8d664bffff,HNWI,16,30.736524,0.019794,1.536879
8943a8d664bffff,HNWI,18,27.719108,0.017733,1.386011
8943a8d664bffff,HNWI,20,23.594175,0.015094,1.179756
8943a8d664bffff,HNWI,22,21.673078,0.013865,1.083698
8943a8d664bffff,Potential Car Buyers,0,25.243576,0.016182,1.26213
8943a8d664bffff,Potential Car Buyers,2,28.966766,0.018568,1.448282
8943a8d664bffff,Potential Car Buyers,4,25.76052,0.016513,1.287976
8943a8d664bffff,Potential Car Buyers,6,22.173542,0.014045,1.108622
8943a8d664bffff,Potential Car Buyers,8,16.659764,0.010552,0.832947
8943a8d664bffff,Potential Car Buyers,10,9.570131,0.005822,0.478548
8943a8d664bffff,Potential Car Buyers,12,10.466265,0.006367,0.523359
8943a8d664bffff,Potential Car Buyers,14,3.538699,0.001612,0.176991
8943a8d664bffff,Potential Car Buyers,16,2.687582,0.001224,0.134422
8943a8d664bffff,Potential Car Buyers,18,9.016322,0.005264,0.450816
8943a8d664bffff,Potential Car Buyers,20,8.627573,0.005037,0.431379
8943a8d664bffff,Potential Car Buyers,22,8.486531,0.004954,0.424327
8943a8d66b3ffff,Families,0,12.000357,0.00736,0.59997
8943a8d66b3ffff,Families,2,11.996113,0.007358,0.599758
8943a8d66b3ffff,Families,4,11.467917,0.007034,0.57335
8943a8d66b3ffff,Families,6,23.417477,0.014908,1.170874
8943a8d66b3ffff,Families,8,20.958382,0.013343,1.047919
8943a8d66b3ffff,Families,10,19.030643,0.011999,0.951532
8943a8d66b3ffff,Families,12,17.688408,0.011153,0.88442
8943a8d66b3ffff,Families,14,19.117533,0.012098,0.955925
8943a8d66b3ffff,Families,16,20.290324,0.012841,1.014568
8943a8d66b3ffff,Families,18,27.997241,0.017906,1.399862
8943a8d66b3ffff,Families,20,21.498873,0.01375,1.074944
8943a8d66b3ffff,Families,22,27.314909,0.01747,1.365745
8943a8d66b3ffff,HNWI,0,20.260845,0.012779,1.013097
8943a8d66b3ffff,HNWI,2,15.915388,0.010038,0.795812
8943a8d66b3ffff,HNWI,4,17.701884,0.011165,0.885142
8943a8d66b3ffff,HNWI,6,15.150045,0.009545,0.757544
8943a8d66b3ffff,HNWI,8,21.250498,0.013389,1.062583
8943a8d66b3ffff,HNWI,10,15.863421,0.009844,0.793226
8943a8d66b3ffff,HNWI,12,13.53065,0.008396,0.676579
8943a8d66b3ffff,HNWI,14,1.220721,0.000201,0.061082
8943a8d66b3ffff,HNWI,16,1.189576,0.000196,0.059524
8943a8d66b3ffff,HNWI,18,31.918775,0.020585,1.595939
8943a8d66b3ffff,HNWI,20,31.454694,0.020285,1.572735
8943a8d66b3ffff,HNWI,22,29.130314,0.018786,1.456516
8943a8d66b3ffff,Potential Car Buyers,0,1.816246,0.000549,0.090812
8943a8d66b3ffff,Potential Car Buyers,2,1.482691,0.000449,0.074135
8943a8d66b3ffff,Potential Car Buyers,4,2.119968,0.000641,0.105998
8943a8d66b3ffff,Potential Car Buyers,6,18.581481,0.011665,0.92902
8943a8d66b3ffff,Potential Car Buyers,8,16.448905,0.010327,0.822397
8943a8d66b3ffff,Potential Car Buyers,10,25.234197,0.016089,1.26171
8943a8d66b3ffff,Potential Car Buyers,12,18.739986,0.011949,0.936999
8943a8d66b3ffff,Potential Car Buyers,14,12.747163,0.007919,0.637358
8943a8d66b3ffff,Potential Car Buyers,16,13.761406,0.008549,0.68807
8943a8d66b3ffff,Potential Car Buyers,18,13.951144,0.008633,0.697607
8943a8d66b3ffff,Potential Car Buyers,20,13.534013,0.008375,0.676749
8943a8d66b3ffff,Potential Car Buyers,22,13.631515,0.008435,0.681625
8943ac4d953ffff,Families,0,6.116832,0.00346,0.305795
8943ac4d953ffff,Families,2,5.845168,0.003306,0.292214
8943ac4d953ffff,Families,4,6.88511,0.003894,0.344203
8943ac4d953ffff,Families,6,28.131193,0.018143,1.406514
8943ac4d953ffff,Families,8,28.835063,0.018597,1.441706
8943ac4d953ffff,Families,10,24.510954,0.015601,1.225492
8943ac4d953ffff,Families,12,20.528304,0.013066,1.026369
8943ac4d953ffff,Families,14,26.926971,0.017182,1.346349
8943ac4d953ffff,Families,16,22.879194,0.0146,1.14396
8943ac4d953ffff,Families,18,21.183355,0.013367,1.059168
8943ac4d953ffff,Families,20,16.696954,0.010536,0.834848
8943ac4d953ffff,Families,22,18.452121,0.011644,0.922606
8943ac4d953ffff,HNWI,0,18.362912,0.01169,0.918146
8943ac4d953ffff,HNWI,2,25.817247,0.016435,1.290862
8943ac4d953ffff,HNWI,4,23.959587,0.015253,1.197979
8943ac4d953ffff,HNWI,6,20.035723,0.012746,1.001786
8943ac4d953ffff,HNWI,8,24.992736,0.015899,1.249637
8943ac4d953ffff,HNWI,10,15.01841,0.009459,0.75092
8943ac4d953ffff,HNWI,12,16.107669,0.010145,0.805383
8943ac4d953ffff,HNWI,14,4.714827,0.00251,0.235741
8943ac4d953ffff,HNWI,16,5.571717,0.002967,0.278586
8943ac4d953ffff,HNWI,18,4.365988,0.002223,0.218248
8943ac4d953ffff,HNWI,20,4.894409,0.002492,0.244663
8943ac4d953ffff,HNWI,22,4.663597,0.002374,0.233125
8943ac4d953ffff,Potential Car Buyers,0,13.387237,0.008268,0.669411
8943ac4d953ffff,Potential Car Buyers,2,15.492836,0.009568,0.774699
8943ac4d953ffff,Potential Car Buyers,4,12.584614,0.007772,0.629277
8943ac4d953ffff,Potential Car Buyers,6,30.430161,0.019585,1.521508
8943ac4d953ffff,Potential Car Buyers,8,24.563553,0.015809,1.228178
8943ac4d953ffff,Potential Car Buyers,10,21.341626,0.013662,1.067081
8943ac4d953ffff,Potential Car Buyers,12,21.526716,0.013781,1.076336
8943ac4d953ffff,Potential Car Buyers,14,26.359255,0.016908,1.318013
8943ac4d953ffff,Potential Car Buyers,16,29.484322,0.018912,1.474272
8943ac4d953ffff,Potential Car Buyers,18,27.318711,0.017503,1.365936
8943ac4d953ffff,Potential Car Buyers,20,27.583142,0.017673,1.379157
